Gene	S1	S2	S3	S4	S5	S6	S7	S8
MALSU1	6.367186330840949	5.920485297375771	5.854140308513293	6.0649494419408985	6.269092821014368	6.1184814129118585	5.753163520607106	5.761754392150665
MALT1	4.587827533388893	4.95929104713607	4.437012597223213	5.051707110907001	4.905788917866788	5.058698118485681	4.860867525208476	5.246623810274282
MAMDC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08686160436786487
MAMDC4	0.18593021273376206	0.2731467990129777	0.3197126079557711	0.1760246274177187	0.0201657792784677	0.30318116372298176	0.0	0.6134037848675178
MAML1	0.9499352836981236	0.0	0.0	1.2591109564197505	0.0	0.0	0.4830815730278114	0.44951172127957423
MAML2	0.6081478164330865	2.6556197328155275	1.8472272639435312	2.6979472527386488	1.925437417354011	3.1648538425644768	2.328454490020057	3.561668285299749
MAML3	0.38251232415373126	0.5411678769150309	0.1387437082821544	0.9630153479987623	0.5339159306920017	0.9648133589643145	0.5158456456013808	0.7861112002511098
MAMLD1	0.3263360010502902	0.3517854793292254	1.4000236045694203	0.9819958199722273	0.30333317009489735	0.7922793251799588	1.0847174127846402	0.9672689654361072
MAMSTR	0.0	0.38741548280186944	0.5333101691505621	0.0	0.0	0.4161933562063048	0.0	0.8169699063912029
MAN1A2	4.266032919829907	4.114185427195947	4.755524712030425	4.385164148440413	4.524226822519495	4.344829924072046	4.676198341424553	4.508089173580429
MAN1B1	3.022202670483128	3.0569420767583	3.6019704480411336	2.866786940939201	1.469350357835006	2.2821940069567477	2.598813000200042	2.844687538798616
MAN1C1	3.9471365447031452	5.549151906948115	3.619166123105618	5.738911234641118	3.7429936337706695	5.586827570965878	3.9287866343805877	5.27726541426693
MAN2A1	3.6064472029335164	2.1020295235577295	3.5727977694566255	3.197236087519906	3.250993548877782	3.1636785588084524	3.3298591401601247	2.610096687266093
MAN2A2	3.993520402669615	4.383434245712689	4.372145559346778	4.478950327582235	3.93196880728471	4.154875410748726	4.5558067701526594	4.776868306008194
MAN2B1	2.711487858351755	3.071665719955824	2.8811465655205635	3.0687375273197985	2.722053923171691	2.8845469324917965	2.7716980159682203	3.2318225223727417
MAN2B2	3.2189668001651186	3.545332974016791	2.8763358063661806	3.370808744997352	3.7976226211932667	3.3434902596591054	3.9047432298638896	4.4211074749506665
MAN2C1	3.6883438540142133	4.149159617300217	3.863598872105374	4.333979064421633	4.106665536818937	4.579500228685827	4.069267241494455	4.890237906564691
MANBA	3.239587455418386	3.087463571084117	3.2634701541478908	3.58711465802881	3.487376406549312	3.163222146284902	3.5487829039294922	4.075545346679713
MANBAL	3.439666351277494	3.4206791137139096	2.5326229228786894	2.3321132632256805	2.64344340452981	3.315982053750989	3.2856396891161945	3.08066397299059
MANEA	1.49436440469585	2.137739581806948	1.973535609589916e-05	1.496114608712355	0.8315757026280004	1.3966253298076141	0.0	1.651265280364442
MANEAL	1.8005636545695267	1.7078573763717972	2.3040030886991727	1.6150400362770776	1.4400219842741824	1.3024430603573933	1.5104773961154703	1.005005034097044
MANF	4.328493266450347	3.8036734174122517	4.176156310587145	4.3418236839201	4.071925323653332	3.9212617914729773	4.827355154074861	4.250572963417108
MANSC1	0.1453228966297687	1.1612872673620815	0.0	0.8221966089849525	0.13122622975288656	1.2630912401206482	1.4394007991250368	1.8017993436311004
MAOA	0.0	0.14969510026679891	0.0	0.0	0.0	0.01729895672993418	0.0	0.06004267846980666
MAOB	0.0	0.1162725224092333	0.0	0.13669079525528224	0.0	0.0	0.16121437506228198	0.24975356854904948
MAP1A	0.22054046154420776	0.055822167148330916	0.1993450612981273	0.5783755295703629	0.37892994416198733	0.14298321439444064	0.2979320936012104	0.29683091791568267
MAP1B	0.0009101712574658338	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP1LC3A	3.2942075459726246	1.8332418875984933	3.0212309654405467	1.6401211267039264	3.071996007381679	1.7625274138496783	2.4923403243718263	1.980118551277022
MAP1LC3B	5.329014564621033	5.010157251333091	5.1668772972740085	4.8078638975152135	5.023208503877816	5.001298652381672	5.239538958675647	5.242945419619353
MAP1LC3B2	0.0	0.0	0.4738627452561899	0.31661845165017566	0.19786287575426328	0.09831013194818568	0.0	0.0
MAP1S	2.744852562147234	3.453772777363332	3.781820882619451	2.599880477861133	2.507898146402543	2.5806529927978468	3.4782072069880554	2.1116780424773802
MAP2	0.0	0.4078929603571734	0.011121362641941015	0.1746786959307932	0.31434234767561164	0.29576462997217606	0.12495584159885653	0.16904843582061302
MAP2K1	4.917123323681499	5.143243198170297	5.339783744257537	5.103016241416783	5.263092638442737	4.853572055228504	5.144977945331757	4.925772555907822
MAP2K2	5.221241347269159	5.278144836665629	5.383338717342291	5.121876685643601	5.260095605397872	4.982659364476908	4.78810056973195	3.6176242280463335
MAP2K3	5.9182756035078405	6.224736436918663	5.8259555258326285	5.963390010552409	5.866806793121235	5.736085633540162	6.02410135663804	5.465703133986765
MAP2K4	3.4599306077640555	3.170311511784209	2.4615381721692473	3.2312807884702046	3.5128616591056874	3.322181929175071	3.973806499080195	3.266278157817772
MAP2K5	2.4057831809517185	3.218941544408554	2.6359672398318765	3.1661459660791293	2.162298348723272	1.8598280538350842	2.6604405948174197	2.2861882217182568
MAP2K6	3.407758742636141	3.308614926565382	3.3647380931985995	3.5043431395191353	3.491428331315431	3.205358428620029	3.591117545949509	3.012657341997569
MAP2K7	0.9442909990861799	1.5796316680499967	1.6939266964071662	1.2425275112740453	1.3986223551142618	1.2638901510454061	1.8261197079990097	1.901857979206886
MAP3K1	1.3240501805154221	0.5111836216901248	0.7826576599492323	1.1393909076033917	1.022268374620335	0.24144239631255088	1.0577691028820138	1.0679621857002128
MAP3K10	1.2033215795150258	1.516958139354946	1.5095697846418354	1.9313201253944976	2.2790620530392856	1.5036112970377655	2.2929495278490677	2.0811812427510996
MAP3K11	2.566190703261791	2.0583310437027573	2.148661153986166	2.297086622906549	1.8316916241029224	2.1400751295492175	1.9178040778026524	2.6694012278378114
MAP3K12	1.8551393327125754	2.203798223908592	2.277271552485864	2.7557826998378245	2.2052163570540304	2.663423868629697	3.0860641070539336	2.8256960921310865
MAP3K13	4.732825436282443	4.734149014135869	3.9429535808128575	4.443077942128668	4.627253352051399	4.679232356940406	3.974702755850713	4.236317877147907
MAP3K14	1.1948378400263882	1.3965672449365227	1.7328361790379476	1.4522069036742813	1.1659447307399886	1.193190133356049	1.0369962802134611	1.7067992854044842
MAP3K15	0.08538318327321194	0.1091202128043792	0.33784807743861095	0.2375320251777378	0.33067426988987214	0.09834597925074634	0.15084298886266514	0.40815641161901445
MAP3K19	0.0	0.0	0.0	0.0	0.08422499383890346	0.0	0.0	0.0
MAP3K2	5.088964583828525	5.3661235458321555	5.457160209891491	5.721377034587824	5.603006112425796	5.4331931583682245	5.4409096870522085	5.579542224936903
MAP3K20	0.49919900660196076	1.0645989740978885	1.488316020545137	0.6044978996903367	1.732965519875135	1.0194841595720945	1.6575380298149531	1.1080103141140298
MAP3K21	0.0	0.0	0.3426582790246396	0.11253907562897994	0.1713182924446889	0.20187596271812497	0.0	0.29661598498079306
MAP3K3	5.826694478099977	6.543364259338433	6.019669048728025	6.192363344504268	6.041097754662777	6.221132888399146	6.090315642697897	6.021362894585776
MAP3K4	4.584597813460277	4.573419579663957	4.133619587721938	4.43704017769782	5.289999266708586	4.004964068088703	5.019271398755586	4.484938353569919
MAP3K5	0.5506721788082446	0.27815250661849744	0.7318592378371401	0.8544768643441639	0.2615645128362155	0.6255604021965364	1.3394680834274164	0.29918251680955105
MAP3K6	2.036622190737712	3.4309732664109647	2.5172268045492916	2.5473005175347834	2.74150775881382	2.687462749949343	4.093473976952888	4.6090330204313155
MAP3K7	4.6295608854070975	4.6514610426886085	4.639629134599131	4.674535891658689	4.771140999069395	4.439016014172972	4.628292894744488	4.55301327594726
MAP3K7CL	2.6678049479471646	3.1002688835588463	2.6329812011685054	2.6974231984998163	2.6564917941940056	2.8741908476694227	2.8130510053391773	3.2269559270936417
MAP3K8	2.5855752514752903	2.0621582628284076	2.869133291707049	2.3449863896252725	2.7086676981879045	1.2043542248560561	3.418162686285177	2.059979260561948
MAP3K9	1.2570082036516337	0.961013526505295	1.0854810847854888	1.3130694664568172	1.4451270446801583	0.8841735480015106	1.1588443374267288	1.0549949959829295
MAP4	5.250317187507302	4.819500858973226	5.6043359467360645	5.309034148819127	5.613511232273746	4.700337227664492	5.30613095536061	5.033987044493473
MAP4K1	5.990539231772935	5.373779878216618	5.78948215695536	5.416412678801331	5.681733827118624	4.696726395936317	5.806842133185878	4.93808232271549
MAP4K2	5.941276165138737	5.938703777708708	5.567043836529878	5.865007367812374	5.7193506579874445	5.838849161574272	5.98767308248627	6.173728377922723
MAP4K3	2.2304612732488667	2.3101219546655862	1.9903326433961417	2.2643664802206374	2.5467307702917035	2.300804047502415	2.0060454448725498	2.30840165175748
MAP4K4	4.922750563187164	5.343641534270291	5.052664173008937	5.360824050822451	4.953300488806208	5.278293931135877	5.203074159845892	5.4116649621747985
